Date,Close,High,Low,Open,Volume,Ticker
2025-03-03,8627.849609375,8650.7998046875,8438.099609375,8536.0,874996,BAJFINANCE
2025-03-04,8585.9501953125,8619.2998046875,8513.650390625,8522.2001953125,765506,BAJFINANCE
2025-03-05,8298.7001953125,8500.0,8221.0,8455.0,1630092,BAJFINANCE
2025-03-06,8410.849609375,8459.7998046875,8275.5498046875,8365.0,881422,BAJFINANCE
2025-03-07,8404.5,8470.0,8366.4501953125,8409.900390625,472946,BAJFINANCE
2025-03-10,8342.599609375,8637.900390625,8326.0498046875,8437.75,1016453,BAJFINANCE
2025-03-11,8340.4501953125,8375.0,8211.25,8305.0,813567,BAJFINANCE
2025-03-12,8484.4501953125,8524.5,8272.5498046875,8341.099609375,2088223,BAJFINANCE
2025-03-13,8420.4501953125,8560.0,8393.0,8500.0,1217351,BAJFINANCE
2025-03-17,8580.349609375,8629.9501953125,8386.0,8399.2001953125,1102085,BAJFINANCE
2025-03-18,8580.349609375,8580.349609375,8580.349609375,8580.349609375,0,BAJFINANCE
2025-03-19,8731.599609375,8879.0,8682.599609375,8700.0,1289820,BAJFINANCE
2025-03-20,8679.650390625,8768.0498046875,8541.150390625,8725.0,792433,BAJFINANCE
2025-03-21,8916.099609375,9089.0,8831.0,9039.9501953125,2744801,BAJFINANCE
2025-03-24,9090.0498046875,9115.0,8927.0,9095.9501953125,1433217,BAJFINANCE
2025-03-25,9067.25,9260.0498046875,8977.0498046875,9125.0,1748260,BAJFINANCE
2025-03-26,8866.0498046875,9126.900390625,8849.9501953125,9102.0498046875,886211,BAJFINANCE
2025-03-27,9003.849609375,9055.400390625,8822.25,8861.0,2092044,BAJFINANCE
2025-03-28,8945.599609375,9028.900390625,8861.0,8997.599609375,977099,BAJFINANCE
2025-04-01,8698.2001953125,8925.0,8671.0,8783.2998046875,1183424,BAJFINANCE
2025-04-02,8669.25,8759.849609375,8612.0,8730.0,646495,BAJFINANCE
2025-04-03,8594.599609375,8765.0,8460.2001953125,8650.0,1396633,BAJFINANCE
2025-04-04,8718.849609375,8797.0,8583.7998046875,8656.0,1849658,BAJFINANCE
2025-04-07,8568.0,8600.5,8307.150390625,8340.0,1398124,BAJFINANCE
2025-04-08,8822.25,8873.0,8650.0,8650.0,1477563,BAJFINANCE
2025-04-09,8735.7998046875,8842.0,8625.0,8815.0,1048774,BAJFINANCE
2025-04-11,8921.099609375,8973.5,8810.7001953125,8825.0498046875,1009722,BAJFINANCE
2025-04-15,9141.0,9290.0,9075.5,9255.5,1263361,BAJFINANCE
2025-04-16,9056.5,9171.5,8964.0,9149.5,719822,BAJFINANCE
2025-04-17,9162.5,9190.0,8952.0,9040.0,1141513,BAJFINANCE
